"txt","offensive"
">>59991secundo o anão. o jeito que escreve parece que você leva o /b/ para a sua vida ""real"" e isso só faz te parecer quando não um inseguro(coisa que elas farejam rápido e acham patético), um psicopata ou arrogante. fora a falta de experiência, algo também facílimo de pescar.e postura, não se resume a costas retas. é assertividade, segurança na voz, olhar, simpatia, gracejos.essas roupas te deixam parecido com mais trocentos queijim minas que tem por aí, só que muito provavelmente eles tem mais experiência e não possuem o paus no seu cu do /b/ que colaram com você. isso na verdade é ruim. não digo para se vestir que nem um palhaço, mas pelo menos tentar buscar algo diferente no vestir.como ele disse e reforço, não dê tanta atenção aos memes e pescarias do /b/ deixando o mundo de lado. simpatia é diferente de gentileza(eu conheço um falho bv de 32. ele jura que é gentil e trata muito bem as depósitos. tentei arranjar uma amiga para ele, ela disse que a conversa com ele,que durou umas 40 minutos, foi ""constrangedora, desconfortável e tediosa""), humor é diferente de palhaçada.é legal ter essas qualidades que tem, claro. mas sem a experiência e a segurança, eles não valem quase nada. e não quero te desanimar, só fazer entender o que suponho que é onde esteja errando. já conheci falho rico e falho fortão. mas nunca conheci falho simpático e ""cara de pau"".acho uma coisa legal também procurar uma atividade fora treino. arte marcial, esporte, não sei. essas coisas ajudam você a socializar e ficar mais seguro de si. não digo que sou decolado não. mas por acaso meu melhor amigo é um chad e aprendi muito com ele. sou o inverso de você na aparência quase, calvo, pardoso, semi bushido. e porra, já forniquei muitas depósitos que muito descolado não pegou. agora vou casar com uma bela e moral e mesmo parecendo que ela é muita areia para o meu caminhão, eu não acho, e isso é o que determina meu comportamento. o xã é para dar risada e expor minhas degenerações, ocasionalmente tentar ajudar algum anão como você. outra coisa anão, pegar experiência as vezes pode significar pegar o lhe der abertura. esqueça os princípios e deixe o ego guardado nessas horas. mesmo que depois você olhe para a creatura que pegou e se sinta um bosta, é a vida, você precisa começar por baixo.pensa que por algum motivo, a depósito que acha linda e incrível te dá bola e você consegue se aproximar. com zero experiência, nervoso e talvez um tanto desesperado em fazer dar certo, você vai acidentalmente a porra toda e nunca mais terá uma chance com ela. você nao quer isso, então precisa de experiencia.","1"
"@danvilarj 
Perante o humor há sempre lugar a um sorriso. :)
Só não aprovo a ofensa fácil.","0"
"não gosto muito de livros mesmo perdendo horas lendo merda no /b/, porém vou fazer um esforço para ler esse, anão. pelo que nossos confrades falaram parece ser um bom livro, aproveitando isso vou começar de vez a aprender inglês e sair do nível intermediário.já vou previamente agradecendo pela tradução, op.","1"
">>62382porra, não é óbvio? é só saber separar as coisas. o que você sente por essa garota da faculdade é tesão. você quer ter algo carnal com a rapariga. não é como se você estivesse querendo ter um relacionamento sério com ela.na boa? esqueça essa porra e continue com sua pitanga. caralho, ultimamente estou vendo muitos relatos de anões com pitangas/relacionamentos ""perfeitos"", mas que pensam em trair. enquanto eu, fiel como a foda, só fico na punheta.","1"
"vou fazer 30 anos semana que vem, e até hoje meus pais não deixam eu sair sozinho de casa.queria trabalhar para poder comprar minhas coisas, afinal tenho vergonha de ficar pedindo, mas eles não deixam. também não posso levar uma vida de neet e ficar o dia todo no pc porque tenho que olhar o filho da minha irmã enquanto ela trabalha, e ela sempre chega tarde.me sinto um lixo sem volta, acho que não vou ser ninguém na vida.","1"
"perigoso e viver infeliz..🤲🤞❤","0"
"minha mãe : com quem tas falando ?
eu : ngm , to vendo meu twitter 
minha mãe : tá digitando pq ?
eu : pq postei uma coisa ?
minha mãe : postou oq ?
eu : letra de uma música da twice
minha mãe : deixa eu ver seu twitter?
eu : *mostro algumas coisas engraçadas que dei rt
+","0"
"bom dia para o flávio bolsonaro que teve a quebra de sigilo suspensa por um desembargador do rio de janeiro. o nome disso é: moro privilegiado","0"
">>27767você é um cuck de merda que retorna regularmente para defender uma escola de economia que só faz bem para o primeiro mundo e que subverte as ideias do chan. você se revela como mais um moleque retardado, um underage que começou a acessar essa porra há uns poucos anos (se não foi nesse ano) ou quando surgiu a panelinha do bananal no cancro. os anões sempre respeitaram o prona antes do bolsonaro virar a putinha do guedes (fundador do btg pactual, que é o duto de investimentos do soros no brasil), que é putinha do soros.você não vê problemas em privatizações, despreza o fato de que benayon seria o ministro da fazenda de enéas (um grande economista nacionalista que perdemos e que com certeza sabia que imprimir dinheiro gera inflação e que não seria uma puta do establishment, como o guedes), você acha que as diretrizes da chapa collor-zélia caroso estavam minimamente corretas (de cunho ultraliberal e que fracassaram porque não servem para o brasil) e ignora a relação que pode haver entre distributismo e uma forma de agricultua de subsistência. sendo alguém assim, você se revela como o anão mais corno da thread, uma aberração entreguista e um inimigo dos pronistas e dos integralistas. você é um apátrida nojento.e sobre os fluxos liberalizantes no pós-guera fria: já reparou que eles acabaram? que as guerras frias cambiais são uma realidade? enéas estava tentando manter algo que com certeza retornaria no futuro: o protecionismo e o nacional-desenvolvimentismo. ele tinha razão, e você continua sendo um cuck progressivista, ignorante e que é incapaz de perceber que a economia mundial está entre duas tendências: ultraliberalismo do establishment (que vai imperar no brasil mais ainda com a chapa bolsonaro-mourão-guedes) e protecionismo dos neonacionalismos.","1"
"daily stormer está à procura de um escritor em tempo integral para escrever em inglês, que é do brasil e nativo em português.o salário começa em us $ 444 / mês e aumentará se você for bom.um candidato será trazido como estagiário e feito para aprender a ler, corrigir, criticar e procurar notícias, para escrevê-lo, e usar imagens e memes, a fim de fazer notícias em inglês como o que é encontrado em : @, et filio, et spiritui sancto.","1"
"RT @BorrachinhaMMA: regrann @Bolsonaopressor -  A LUTA DO SÉCULO: UFC
Bolsonaro  X  Borrachinha.
Fortaleza/CE - 11 _ https://t.co/IvmzeCjej3","0"
">>28561seu ponto é interessante, mas acho que todo esse problema é estrutural em nossa sociedade, já não se tem mais parâmetros para a criação de novas depósitos.ensinar valores para uma depósito implica necessariamente para nós homens coibi-las de seu comportamento promíscuo e pernicioso. há alguns anos quando ainda não existia toda essa tolice de sexismo as coisas eram mais fáceis e todos tinham uma noção clara do seu papel, mas agora qualquer coisa que se diga em relação ao comportamento das depósitos logo cai naquela balela de machismo, invalidando qualquer tipo de discussão.esse tipo de coisa anda contaminando todas as famílias o que acaba obrigando os pais a deixarem para as mães a função de tutoras das filhas, pois mesmo com o pai se impondo logo é desautorizado por elas sob risco de ser chamado de machista.ou seja, aparentemente só restou aos pais abarcar a ideia de criar suas filhas para serem rampeiras de marca maior, porém de forma que não os envergonhem. e lógico, tentar alertar sempre dos riscos de se tornar uma mãe solteira de bosta, o que sabemos que ainda assim não se configura de todo como uma desvantagem para elas.","1"
"eu tava afinzao de sair e agora do nada minha auto estima foi lá embaixo e vou ficar de casa mesmo.","0"
"beleza to apaixonada","0"
"Deus sempre nos renova !
Bom dia ... —_ ouvindo Preto no Branco - Os Sonhos de Deus","0"
"Isso que é ódio #LGBT https://t.co/gFSFDlLdtE","0"
"pedi uma calça larga pra minha mãe e ela falou que eh de sapatãohmkkkk","0"
"No fim do texto a capa já colorida
Em branco dava para pintar https://t.co/Vzdlsd5gay","0"
"@antoniocostapm @A_Gurria @OECD 
Senhor Primeiro Ministro, corte nas gorduras do Estado e nas mordomias para os dirigentes. Isso, sim!","0"
"vou torcer pelo bolsonaro apenas para a escória se matar de raiva.","1"
"@eclispcy eu to na meia hora final, ate agora to gostando muito","0"
"@SICNoticias 
Tem uma solução: um ovni! https://t.co/HgYlQX4vCh","0"
"direitos humanos o famoso esterco da vagabundagem","1"
">>11786bom, minha vez eu acho. achei o 55chan recentemente aliás. prazer gurizada.>21 anos>solteiro, bvirjão - ""namoro"" uma mina de outro estado pelo zap mas é ""aquela"" coisa>estudo ciência da computação - terminando, graças a deus (e ao prouni)>desempregado desde uma rasteira no meu último estágio>sustentado pelos pais, mas ajudo bastante - apesar de não ganhar nada…dicas pra virar homem? minha vida é basicamente casa - faculdade - casa - bico aqui - bico ali - casa - casa - casa - caminhada pra não ficar pançudo.tenho dois irmãos mais velhos e na minha idade (no fim dos anos 90/começo dos 2000) eles andavam fudendo uma mina a cada noite e dando bandinha de chevette por aí.","1"
"ainda sou do tempo da bolacha maria com manteiga🤤 ","0"
"eu + eu  deitado e relaxando em uma banheira dessas bb. ","0"
"@conservatuga @ludwig09 @diogojm_4300 pronto, chegou o boomer que quer fazer dos soldados americanos carne para canhão, i'm out fellas.","0"
"@maisa_leite feia??????? você é uma obra perfeita","0"
"em glee quando cantaram run the world e eu babei pela heather Morris nitidamente como eu nao sabia que eu era sapatao gente eu tombei","0"
">>26813>você vive em um lugar com estado ausente ou fraco, consegue dinheiro com algum serviço ou produto, paga milicias armadas e toma o controle de um território à força, começa a exigir pagamento das pessoas que moram lá em troca de ""segurança"".não. você vive em um lugar onde o estado proíbe algo, oferece esse algo, precisa de segurança armada para proteger sua mercadoria do próprio estado, e usa essa mesma segurança armada para eliminar seus concorrentes. tudo isso começa porque o estado proibiu um produto e tornou sua produção e comercialização extremamente rentáveis, rentáveis o suficiente para financiar um exército. um bom exemplo disso são as farc.>""mas as pessoas que moram no ancapistão iriam querer respeitar o nap para proteger o sistema, a ética e os valores morais da liberdade, propriedade e não agressão"".não é esse o argumento que é feito, você está batendo num espantalho novamente. o que nós ancaps defendemos é que a justiça privada será suficiente para que as pessoas temam' as consequências de cometer crimes.>no primeiro dia de ancapistão, o território ancap seria invadido por um exército nacional organizado de algum outro paíspra impedir uma invasão, basta que o custo de comprar algo seja menor do que o custo de tomar à força. se a resistência é suficientemente forte pra causar muitas mortes e desencorajar uma invasão, ainda resta a opção de comprar o território. é uma questão de microeconomia muito simples. uma milícia no ancapistão é formada por proprietários locais, e complementada por mercenários. esses proprietários têm um incentivo de investir 100% na defesa da propriedade, afinal, se a guerra for vencida pelo agressor, eles perdem a propriedade e possivelmente a vida. não há nada a perder. um exército miliciano tem 100% de motivação, um exército nacional nem tanto. numa guerra de agressão, eles lutam pela vontade de um tirano. não tem porra nenhuma de ""defesa da nação"" e ""lutar pela família"" numa guerra de agressão. é como a guerra do vietnã, a guerra do afeganistão, a revolução cubana (que foi ganha por guerrilheiros, uma milícia privada). lembrando que sim, um estado nacional que for extremamente insistente pode aniquilar uma população de uma pequena região, mas se isso custar muito mais do que simplesmente comprar o território, é vantagem comprá-lo pacificamente. indo ainda mais longe, após a anexação, a resistência continuaria. já vimos esse cenário em incontáveis ocasiões no passado, e quase sempre a resistência descentralizada se mostrou superior e venceu o conflito. quando um território é anexado, milícias continuam operando descentralizadamente. quando um ""supremo comandante"" é morto, o exército se dispersa. e por último, vacinas. a resposta pra isso é simples. uma vacina protege quem tomou ela. se você quiser se proteger, tome. se não, não tome. quem morrer porque não tomou vacina morreu por sua própria culpa, fim. e se você se incomoda com isso, abra uma instituição de caridade, colete fundos e financie vacinas pra quem não pode pagar. eu talvez até contribua.","1"
