txt,offensive
"RT @BolsonaroSP: Padre petista e acusado de pedofilia, Júlio Lancelotti, ataca gratuitamente @jairbolsonaro . Ele tem moral p/ isso?
https _",1
capacitação com os bolsistas pró-acadêmicos ligados aos núcleos de pesquisas e aos programas de pós-graduação #ufrr #prppg ,0
@juaovc câncer <3,0
"ATENÇÃO, JÁ IDENTIFIQUEI O ESTAGIÁRIO QUE ESTÁ FAZENDO PIADAS DE MAL GOSTO. ELE SERÁ PUNIDO.
DESCULPEM O TRANSTORNO _ https://t.co/0yjkMXow4q",0
"signos que não fazem nada mas vivem cansados: 

peixes 
aquário 
sagitário 
capricórnio 
câncer",0
@PaulaMaris professora..acho que habbibs mata menos que lança-perfume com cocaína https://t.co/OUqNqFzOMi,0
"55 - viúvas de guerra: >>56132tento fazer todo final de semana, mas às vezes não dá.",1
o youtube voltou 😍,0
"lindomar de jesus muniz, de 44 anos, é um dos 88 alunos que acabam de iniciar as aulas na educação de jovens e adultos profissionalizante do @sesisc @senaisc .conheça a história completa: … #eja #profissionalizante #educação ",0
"@eclispcy eu to na meia hora final, ate agora to gostando muito",0
"retweeta aí!!!
cadê meus fã
oohhh tio breno 
🇧🇷🍆🔥 ",0
"anão, sinceramente, é melhor deixar pra lá. não jogue os novos amigos fora, mas também não fique obcecado por essa depósito, porque se ela está te dispensando assim, certamente não quer nada. é perfeitamente normal as depósitos começaram algo, perceberem que não querem e deixarem pra lá, o que certamente é o que aconteceu. se você realmente está interessado e quer continuar tentando, eu recomendo conhecer esse pessoal direito, ver se realmente é o que você quer e esperar pela oportunidade ideal de tentar algo, mas pelo que você contou, se queria algo rápido e casual, esquece.",1
">>60011>ain, tenho 28 anos e sou virgem>ain, não sou feio, anões, o que poderia ser?porra, anão, eu me achava horrível e só sair do quarto e emagrecer alguns quilos eu tive uma penca de vadias me olhando e dando em cima de mim, mesmo eu ainda sendo gordo, sem queixo, postura de mongoloide e falando como um retardado. olhe que nem bonito eu sou, acredito que eu sou no máximo um cara mediano/acima da média caso eu emagreça e comece a fazer musculação.",1
"RT @JOAQUINVOLTOU: DESCONSTRUINDO O GÊNERO CACHORRO
https://t.co/LZLxHKzqVyhttps://t.co/0DXrooVPCC",0
@nctsmtown_127 príncipe de osaka my #teenchoice for #choiceinternationalartist is @nctsmtown_127,0
"RT @M_Elizanarciso: esse filha da puta do donald trump diminui a quantidade de refugiados que podem entrar no país, pq nao e a familia dele _",1
"Ontem fui ver o Benfica. Foi uma grande noite, até ao momento em que tentei entrar em casa e a minha mulher decidiu imitar o Ederson...",1
">>29492a lógica feminina é a seguinte: um homem violento, que bate em todo mundo que vê, espanca a mãe, tortura inimigos e chuta cachorro na rua, jamais vai ser violento contra ela porque ele já extravasa a violência contra outros. já o homem pacífico, que não agride ninguém, segundo a lógica feminina está apenas reprimindo seu instinto violento que a qualquer momento pode explodir e se voltar contra ela.isso acontece porque as depósitos de porra são naturalmente psicopatas e não conseguem conceber a possibilidade de uma pessoa ser pacífica por natureza, de não querer exercer dominância sobre outras pessoas através de demonstrações físicas e verbais de poder. quando elas encontram um homem não-violento, ou elas pensam que ele só é assim por ser fraco, e portanto não é atraente, ou que ele pode explodir a qualquer momento contra ela.",1
"finalmente autistão que levou o /b/ a sério. rapaz, acorde pra vida. você é feio. você não tem poder de escolha com as depósitos. você acha que vai comer uma jailbait gostosa loira dos olhos azuis? você tem que diminuir o nível ou vai continuar virgem pra sempre.",1
@lwtsperfct meu sonho,0
acho que a minha musica pode ser eleita a mais fofa do ://,0
A grande imprensa e a população esquerdista mostram o quão democráticos são ao sequer deixar Trump COMEÇAR a trabalhar!,0
bom diaaaaa gente boa 😉😘😅 ,0
Se for em idade certa porquê não https://t.co/z3KjdT6alK,0
Estocolmo: capital das violações! As mulheres andam com medo e mudam hábitos de vida. 'Welcome R(ap)efugees'? _ https://t.co/BxSrVriKNC,1
"anões, estou saindo com uma depósito por quem estou bem interessado. temos muitas coisas em comum, ela é linda, etc.a questão é que depósitos não são um problema pra mim. tenho facilidade de pegar muié e transo com muita frequência, com pessoas diferentes. fora que eu sou experiente em namoros, sei lidar com toda essa tourobosta.estou cogitando namorar essa depósito porque sinceramente eu gostaria de sossegar um pouco. eu gasto muito dinheiro e energia saindo com depósitos, fico fora muito tempo, não durmo direito nos finais de semana… se eu pitangar ela, vou poder ficar assistindo televisão na casa dela e fumando meu mestrecorrida enquanto sou boquetado por uma depósito fofinha que só quer me dar amor.enfim, eu estou no dilema entre namorar outra vez e continuar nessa vida mundana, o  que fariam?",1
"RT @SrBueno74: Deus perdoa
A Internet é impiedosa e não perdoa
Já o @Justiceiro_Sujo mostra a prova do crime",0
">>61422caralho, olha só a pergunta. pior que quem pergunta é uma mulher com cara de cearense, daquelas que são chamadas de ""branquinhas"" na comunidade onde elas moram. o ego dela transpassou a foto e chegou até a minha casa. que merda.",1
"RT @josesoubrasilia: HORA DE INVADIR O CONGRESSO 
A PM NÃO VAI ATIRAR CONTRA NOS https://t.co/J03AjeGQf0",0
@BarbraStreisand A kiss from Brazil (um beijo da galera aqui) https://t.co/aIaxz3fB4K,0
@JOAQUINVOLTOU @felipeneto @PastorMalafaia O felipe neto só toma esse refrigerante aqui https://t.co/SVY1w7Frit,0
"Ameaça? Ridículo! Estão é mal habituados: podem dizer o que querem de nós, mas vêem ameaças onde elas não existem. _ https://t.co/M5vuWGJG1E",0
"Está a chegar a hora dos europeus acordarem!
https://t.co/d5yMsyMUyW",0
observando cada detalhe é ficando em silêncio.😉,0
">quase 20 anos>subemprego razoável e cansativo>perdi quase todas as minhas amizades>sem foco para estudar pra concurso>virgem estou pensando seriamente em contratar uma gp este mês>ainda possuo sentimentos por uma milf a qual já peguei.>saldo negativo no bancoperspectivas em 3 anos:>ter passado no concurso>já ter tirado carta>moto (???)>não virgem>amigos novos (???)>faculdade (???)o que mais me incomoda no momento:o peso da virgindade. estou quase recorrendo à putas. tenho medo/vergonha, queria perder com uma civil como um garoto normal. se não fosse tão inexperiente já teria profitado a milf",1
RT @dexmagazine: Presidente da África do Sul pede confisco de terras de pessoas brancas | https://t.co/QruyRMyl8Ahttps://t.co/DOAZeHnpA4,0
"churrasco e cerveja gelada, quero mais nada pra hoje",0
">>12020alguns pontos deles são ainda melhores que o do hitler. aliás, ele foi assassinado em circunstâncias parecidas com as do kennedy. não tem jeito, anões. qualquer reação é reprimida antes que espalhe. o povo tem medo.",1
por um são joão sem homo/lesbo/trans/bifobia. ,0
"olá anões, venho perguntar sobre uma coisa que tem me incomodado demais nos últimos anos, digo sobre motivação pra viver.estou no 3º ano do ensino médio, um momento deveras crítico para ter uma dúvida assim, o que tá acabando com minha cabeça. indo direto ao ponto, não tenho um objetivo claro no qual colocaria esforço para alcançar.a história mudaria se eu tivesse um sonho como um lugar que quisesse ir, mas mesmo que tivesse, não é isso que me incomoda mais. o que tenho mais medo é que em certo ponto, observar minha vida, e achar que ela não teve sentido nenhum. claro que é possível que eu morra antes disso, mas isso não muda nada. eu já desperdicei minha infância, não quero desperdiçar o resto da minha vida também. não sou capaz de escolher o que vou fazer com minha vida sem pensar o que essa escolha vai significar pra mim no final. sendo assim chegamos a várias perspectivas, do sentido da vida em si: viver para ser lembrado; viver para contribuir para com o mundo ou humanidade; viver para acumular bens, capital, conquistas ou memórias; viver para mudar o mundo, as pessoas, sua descendência, país; ou qualquer outra coisa. o que realmente importa no final? gostaria de saber o que vocês acham a respeito disso.a propósito, tendo a acreditar que o que vale a pena é criar memórias, já que é só isso que literalmente vamos nos lembrar.",1
"Não 'faz as unhas' e nem corta com tesoura, corta com o trinco mesmo.",1
">>59396tenho 20 anos, moro só em um kitnet e já deixei de foder uma garota com vergonha desse barraco aqui. muita pobreza.pior de que não ter um lugar para foder, é ter e não poder usar.",1
"Não  haha
Feminismo: 
- defende TODAS as pautas da esquerda.
- é só a esquerda perder que faz protesto
-nunca prote _ https://t.co/WjvqaAfL1S",1
Mulher idiota é assim...errado é o bofe dela  Burra pra Caralho kkkkkkkkkkkkk https://t.co/rUo11Sgvo8,1
@jggukfav a,0
"Não da pra aguentar conviver com um fã de Legião Urbana!!!!! Na duvida, fuja.",1
"eu não sou porra nenhuma. mas nazbol é uma ideologia interessante, mas lá na eurásia.",1
@Curate_Angola não dá pra comparar uma coisa com a outra,1
"RT @rpsantos1970: Já nada nos pára! Estamos juntos! @PNR 
#Portugal #RenovarPortugal https://t.co/9JCCA3QpwZ",0
o único combustível que me mantém na faculdade é saber que vou ter direito a cela especial quando eu for preso,0
"anões, estou no segundo dia do nofap/noporn, quero atingir ao menos uma semana sem pensar nessa merda. tenho 19 anos e tenho esse vicio desgraçado desde os 11 ou 12 anos. o que me fez entrar nessa foi minha necessidade, nos ultimos meses, de fazer minha ""própria pornografia"". aquelas maluquices de tirar fotos de bundas de mulheres na rua, por baixo da saia. gravei um video escondido até com minha namorada, e isso me fez sentir muito mal. quero me livrar disso de uma vez. estou expondo isso aqui pra ver se me motiva a continuar o nofap, por enquanto estou tranquilo, mas já tentei outras vezes e sei como é dificil. tenho uma pasta com as ""pornografias próprias"" aqui no celular que ainda não exclui, não consegui fazer isso ainda, porém não acessei mais.deixem sua palavra de apoio. me motivem a vencer essa desgraça!",1
">>62589escutem esse homem, ele é sábio.namorei dos meus 17 aos 25 e nunca traí, justamente quando comecei a ficar calvo o namoro terminou, e aqui estou, feio como a foda e solteiro, 8 anos que poderia ter engravidado metade da cidade jogados fora.",1
"'os funcionários mataram o menino no Habib's pq ele era negro e pobre'
Hahahahhaha como se os funcionários do Habib's fossem ricos",0
Um objetivo na vida https://t.co/WxN5kuNysu,0
">>62200macaco de merda.>>62203não sou arpãofag. quando sai da falha compensei meu tempo perdido comendo algumas jbs, talvez você reconheça essas picas.",1
"eu tô presa nesse vídeo novamente e minha intenção é prender vcs nele também 
",0
">>60224sim, anão, já. normalmente nos fins de semana, que é quando conseguimos ficar sozinhos em paz. >caso você ainda queira tentar, nos responda, ela tem orgasmos? você faz oral nela? talvez a menina ainda não tenha descoberto os prazeres do sexo e conversando com ela, poderia ajudar.sim, ela tem. e sim, faço oral nela. em fato, ela realmente ainda é inexperiente, fui o primeiro e único parceiro sexual dela, nunca se masturbou sozinha, nem antes e nem depois de me conhecer, de acordo com ela, era por falta de privacidade e um pouco de medoela diz ter se machucado a única vez que tentou. para se ter uma ideia, ensinei ela até a beijar. em todo caso, já tentei conversar muito com ela sobre esse lado dela nunca ter feito nada sozinha, mas ela é extremamente evasiva nesse ponto, até o dia que brigamos e decidi lavar minhas mãos, afinal, o interesse disso é unicamente dela, ou era o que eu pensava. >outra coisa, esqueça essas bobagens de ela ser safada ou não, são apenas palavras pra iludir os otários, se preocupe com o que vocês fazem entre quatro paredes, eu, particularmente odeio isso de fotos picantes e ficar falando besteiras por mensagem.acho que não se trata dela ser safada ou não, mas sim dela tentar parecer santa, ou reprimir isso para mim. queria que ela fosse mais aberta sexualmente comigo, mas eu acredito já ter feito tudo ao meu alcance. o pior é que não acho que isso é motivo o bastante para terminar, me dou muito bem com ela nas outras áreas da vida, o que eu considero tão ou mais importante que o lado sexual, não seria exagero afirmar que além de minha namorada, é a melhor amiga que já tive na vida, e por isso queria melhorar as coisas, anão.",1
