txt,has_anger
"tanta falsidade, que não acredito nen na minha sombra",0
"ouvir os americanos falando é tão bonito, sei lá, eu acho elegante e satisfatório tbm.. só não entendo nada",0
"essas covinhas sao reais???,

como assim o louis tem covinhas??????,

meu deus????? ",0
que notícia boa ,0
"""ninguém entende o que eu to passando""",0
"absurdo cobrarem 4 reais pra entrar no morro da pescaria, afastando cada dia mais os turistas e principalmente moradores!!!",0
@uriel07674101 qr assunto nn,0
"iaiá, ô iaiá
minha preta não sabe o que eu sei 🎶",0
"muito bom o role de ontem ter terminado com geral no terraço cantando hsm e camp rock, sdds da minha gabriella pra cantar break free cmg",0
">>53796eu não sou feio pra caralho, felizmente. na verdade meus padrões para depósitos não são grande coisa, aceito qualquer uma que minimamente me sobe o pau, mas se tem algo que não rola é depósito quadrada, não digo nem gorda, to falando de quadrada. tem umas gordinhas que tem cada curva deliciosa.",1
"@friendcsc olha eu gostei muito, sedenta pela season 2, flash eu assisto no seuseriado",0
"preciso desabafar e da ajuda de vocês, anões. estou muito chateado.conheci uma depósito no foguinho e nessa segunda à tarde fui na casa dela. puta que pariu, um tesão de muié. meu estereótipo perfeito em relação a beleza e personalidade. eu fico com muitas depósitos, mas fazia tempo que não rolava uma química tão forte assim com alguém. esqueci de levar camisinha (batatei forte) e ela também não tinha, então não teve penetração. fiz ela gozar rapidamente estimulando seu clítoris (até achei estranho, ela gozou em 5 minutos). recebi um boquete com direito a gozada na boca. ficamos deitados mais um pouco, ela me elogiando pra caralho por conta da pegação que tivemos.após isso fui para a faculgado e ela já me mandou uma mensagem me chamando para dormir lá, resolvi não ir, mas combinamos para terça.passei o dia de ontem inteiro pensando em fodê-la, puta que pariu. o problema é que pensei tanto que acabei ficando muito ansioso e nervoso durante o dia.no final do dia fui para a casa dela, fizemos uma janta, vimos um filme, se beijamos, puta que pariu, tudo perfeito. fomos para o sexo, comecei a masturbar o clítoris dela novamente e depois fui chupar a buceta deliciosa dela, a depósito se contorcia na cama e revirava os olhos e pediu para eu parar porque estava quase gozando e que queria que eu comesse ela antes.porra, anões, eu estava duro como uma pedra, mas isso me deu uma desanimada muito grande. estava delicioso chupá-la e ela me interrompeu, qual é o problema de gozar antes da penetração?nesse momento eu já dei um pequena broxada, mas meu pau ainda estava ok. ela foi por a camisinha, ela foi ficar de quatro e percebeu que a camisinha estourou em uma parte, porra, ali bateu uma desanimo total. comecei a ficar nervoso e ansioso pra caralho e broxei completamente.me senti muito mal, puta que pariu. ela conversou comigo dizendo que não tinha problemas, que acontecia, que iriam ter outras oportunidades, continuamos nos beijando e conversando sobre assuntos, mas depois desse momento eu me senti um homem morto por dentro. sou uma pessoa tranquila e bem resolvida, com uma auto estima boa, sem problemas, mas foi só eu broxar que meu semblante mudou.enquanto dormíamos eu sonhei que estava broxando com outra depósitos pra vocês terem noção, kek. acordamos e ela foi bem atenciosa comigo, preparou uma café e foi pra faculgado. também me mandou uma mensagem no oqueaplicativo puxando assunto.por mais que ela tenha demonstrado que estava tudo bem e não agiu de forma diferente não consigo ficar bem. estou no chan desde 2010 e apesar de não ser falho já li tantos relatos e redpill que estou danificado. pra mim broxar na primeira transa com uma depósito é sinal que ela não vai me respeitar e que caguei tudo.antes de concluir esse relato gigante gostaria de fazer algumas observações muito importantes:no início do ano passado eu ficava com uma depósito de porra muito do caralho e broxei inúmeras vezes. eu simplesmente ficava nervoso e ansioso, cada vez que nos víamos a bola de neve só aumentava e eu ficava com mais peso nas costas, mas como eramos bem próximos e nos considerávamos amigos ela nunca se importou muito com isso, mas com certeza esse foi o fator principal de não termos levado a relação adiante. tenho medo de repetir o mesmo com essa depósito do relato acima, ficar cada vez mais nervoso e não conseguir relaxar na hora do sexo. os dois casos acima foram os únicas experiências com broxadas que tive. não sei muito bem o que fazer, preciso de ajuda e gostaria de saber da opinião de vocês: broxar realmente fode tudo ou há depósitos de porra que compreendem essa situação, o que elas acham disso? estou agindo feito uma bicha com algo que é comum e só devo relaxar?pratico exercícios físicos, me alimento bem, corro, enfim, sou saudável. terminei um namoro há um mês e transamos toda hora, meu pau estava sempre igual uma pedra. estou desesperado e envergonhado com essa situação.",1
tá bom esse eu tive que postar ,0
"como arrumar uma namorada ou ficante na faculdade? 3 meses morando sozinho e estou a ponto de enlouquecer. sempre achei que morar sozinho seria ótimo, mas estar a 1000 km longe da família é uma merda. só tenho alguns amigos e conhecidos, me sinto bem quando saio com eles, mas eu quero uma vagabunda pra se importar comigo e passar o dia juntos.",1
"#nesteferiadoeu tô aqui cantando com @alinebarros e esse povo todo na marcha pra jesus em santana, vem! 🎼 🎼 então eu direi, então eu direi, oh oh, abra-se o mar, e eu passarei pulando e dançando em sua presença 🎹🎤🎼 #cuidarprotegerinovar ",0
"deus tem me livrado, e q continue me livrando",0
">>55100falando sério, já pensou em tomar vergonha na cara e deixar de ser um soyboy?seriosamente…>aprenda a conversar>aprenda a tirar boas fotos>melhore a aparência (academia, higiene)>se vista bemvocê ficar de mimimi, num fórum de travestis, não vai lhe trazer resultado algum.",1
">>28969não, a perspectiva para o governo dele era boa, boa equipe, gibeiranaro eficiente, destruição do governo pt, o que já dava indícios de que ia dar merda eram os filhos.era pra essa reforma já estar sendo votada, mas não tem como prever tudo, o governo dele era pra ter ido bem, mas começou a cagar logo naquele decreto lixoso de armas.",1
"livros obrigatórios sobre o regime militar!orvil – tentativas de tomada do poder - diversos autores e do exército brasileiro:>o movimento armado de 31 de março de 1964, que depôs joão goulart do cargo de presidente da república, impediu um golpe que os comunistas planejavam desencadear naquela conjuntura que julgavam oportuna, em face dos desmandos de toda ordem, sobretudo políticos e econômicos, bem como da falta de autoridade que o país mal suportava. salomão malina, antigo secretário-geral do partido comunista brasileiro, em entrevista à imprensa, reconheceu que setores do pcb, com a aprovação de luiz carlos prestes, conspiravam com aquele propósito, por isso que, ardilosamente, iriam aproveitar-se do clima de agitação reinante, na maior parte, provocado pelo próprio governo. o brasil caminhava, aceleradamente, para um desfecho imprevisível, em virtude do ambiente de desordem generalizada que se agravara a partir de 1961. entretanto, os golpistas do “partidão” e seus aliados, mais uma vez, como já acontecera em investidas anteriores, que a história registra m cores fortes, não souberam identificar, na sociedade, a inquestionável repulsa a seus intentos de subversão da ordem e extremada violência. dessa forma, entende-se o movimento armado de 31 de março, sem qualquer dúvida, como uma contrarrevolução que veio em socorro do povo brasileiro ameaçado seriamente pela baderna e pelo caos.>hoje, os integrantes da frente de esquerda, que se apresenta solidamente enquistada no poder, fiéis doutrinariamente à máxima de que os fins justificam os meios, voltam-se, especialmente para as novas gerações, cujas mentes buscam envenenar com argumentação falaciosa, repetida à exaustão. servem-se, largamente, de inocentes úteis, de vítimas da ignorância e de mentes corrompidas. seus sequazes incentivam revisões da história que passam a narrar de forma distorcida, onde preponderam a mentira e a felonia.>nos postos de mando alinham-se, despudoradamente, terroristas, sequestradores, assaltantes de banco, criminosos todos, que se locupletam gulosamente de bolsas fartamente endinheiradas. mas, o que é sumamente grave, novas urdiduras estão em marcha acelerada, pois a partir dos anos 1980, a revolução comunista no brasil ganhou uma nova vertente inspirada na revolução gramsciana de transição para o socialismo. sua convivência com pensamento e a práxis política marxista-leninista de alguns partidos caracteriza uma postura tática de pluralismo das esquerdas. o êxito, já alcançado na penetração intelectual e moral do corpo social, é inegável. chega a um estágio que se teme possa ser irreversível, a história que esquerda não quer que o brasil conheça - coronel carlos alberto brilhante ustra.>em suas 541 páginas desmistifica, destrói, desmonta e manda pelos ares, ponto por ponto, as mentiras que, há mais de 40 anos, vêm sendo apresentadas à nação brasileira a respeito da revolução de 31 de março de 1964 e os seus desdobramentos, quando uma esquerda desvairada, constituída por militantes treinados nas academias de guerrilhas de cuba, coréia do norte, alemanha oriental, china e uanião soviética, utilizaram todos os meios – os seqüestros de autoridades e de aviões comerciais, o terrorismo, os assaltos, as guerrilhas urbana e rural e os assassinatos de cunho político e, já em seu final, os assaltos até a trocadores de ônibus – para implantar em nosso país uma república popular democrática. derrotados, a maioria dos que sobreviveram a essa louca empreitada, após uma escala em cuba, se juntou aos grupos terroristas da argentina, chile e nicarágua, voltando a ser derrotados. ao final, em agosto de 1979, foram anistiados pela “ditadura militar” e depois, no governo do também anistiado luiz inácio lula da silva – “anistiado” de quê, se não foi cassado e nem condenado? -, continuaram a ser recompensados, agora financeiramente, por uma comissão de anistia, criada em agosto de 2001 pelo governo do sr fernando henrique cardoso. recompensados por terem sido terroristas. somente em atrasados, as indenizações já passam de r$ 1,44 bilhão. a 38 anistiados foram concedidas indenizações que, a cada um, ultrapassam r$ 1 milhã://",1
