txt,has_anger
">>59449>>59452sou o >>59446e caralho, não pode ser, me recuso a aceitar isso como normal.porra pro anão de 33 anos que começou a enjoar também beleza, mas querer comer a pessoa e ela negar? ah, vai tomar no cu, eu não sei se teria paciência.a minha fruta tinha pais rígidos e transávamos bem pouco, mas ela nunca, nunca me negou sexo quando estávamos juntos, mas não poso dizer se isso mudaria com uma rotina.mesmo assim, eu sou meio birrento com isso, eu acho que se ela começa-se a me negar sexo eu ficaria umas 3 semanas meio distante, e se ela continua-se negando, eu ia terminar.não sei se é porque sou jovem, e tenho apenas 21 anos, mas não teria essa paciência  que vocês tem ai não.",1
">>58116acompanhe meu raciocínio, anão: eu, ao pegar uma gp, senti que não ejacularia nunca com penetração, tive, inclusive, que masturbar-me para gozar. isso se deve ao meu mau costume de masturbar-me com muita pressão, apertando muito o pai. no seu caso, entretanto, o problema é o oposto: você se masturba com a mão leve, apertando pouco o pai, o que, por lógica, pode-se associar à ejaculação precoce. sendo assim, faz muito sentido pensar que uma forma de combate à ejaculação precoce é justamente masturbar-se com uma maior pressão. o que acha da minha teoria? de qualquer forma, tente!",1
">>58537é que eu estava falando sobre você para o outro anão e você respondeu desnecessariamente. talvez você seja meio autista ou todo mundo se confundiu um pouco aqui, tanto faz.",1
"bom, uma dica, trabalhe no psicológico da população, dependendo pagando para gerar certo terror.",1
"tô com mal cheiro na virilha e com excesso de esmegma, anões. o esmegma não incomoda tanto, mas na virilha é como se tivesse esmegma também, mas o cheiro é terrível. nunca tive isso e faz muito tempo que não transo.",1
"eu sempre fui um cara muito caseiro e quieto. nunca gostei de ir em festas muito grandes ou de me expor. a verdade é que ao contrário do imaginário da nossa sociedade, eu nunca quis pegar e enganar depósito alguma. eu só queria ter algo sério e ter minha vidinha tranquila.já cansei de sair com vadias que ficam extremamente empolgadas em tentar algo comigo, mas que no terceiro ou quarto encontro perdem totalmente o interesse por mim e começam a agir de forma estranha. sempre me ignorando ou me dando gelo.não sei se é algo pessoal ou se é um problema meu. não tenho mal hálito, não beijo mal e não acho meu papo ruim. acho que é mais meu jeito de ser ""quieto"" e de não gostar de festas que elas odeiam. parece que elas querem que eu diga que sou o oposto do que eu sou.eu sempre estou conversando com alguém diferente, mas nunca consigo manter um relacionamento que dure um mês. puta que pariu, esse ultimo a depósito só faltou me pedir em casamento de tão animada que parecia estar, mas no fim foi só mais da mesma merda e me chutou.caralho, é porque eu não tenho carro e nem moto? porque eu não trabalho? que inferno.é pedir demais querer ter alguém para você cuidar?",1
"o texto a seguir eu postei no /clô/, mas achei relevante postar aqui.sou altamente lookista e interessado no melhoramento da minha aparência. por isso, acabei desenvolvento muito confiança sobre auto-cuidado, moda, academia, etc. não sou nenhum expert no assunto, mas sei que posso ajudar todos vocês.segue o texto: básicovista-se bem. não é difícil fazê-lo se você não for pobre e tiver roupas boas em casa. claro, há roupas adequadas para cada situação. infelizmente, não dá pra ir de terno pra um barzinho com os amigos. recomendo que comece a acessar páginas de moda masculina. o /fa/ do 4chan ajuda um pouco, apesar de ser frequentado por autistas que se vestem como se estivessem indo realizar um massacre em escolas. lá, tem um pinado que ajuda. tente se inspirar nas roupas que você vê os modelos desses sites usando. p, por isso elas conseguem se arrumar bem.faça exercícios. infelizmente, suas roupas nunca ficarão tão boas se você não tiver um bom corpo para dar forma a elas. basta olhar para o barney e o marshal de how i met your mother. ambos andam frequentemente de terno, mas o gordo do marshal não chega nem perto de ser bonito como o barney.corte o cabelo regularmente. encontre um corte que o deixe confortável e tente mantê-lo. eu, por exemplo, corto meu cabelo a cada 2 semanas, mas é porque tenho cabelo crespo de crioulo safado, então preciso cortá-lo com frequência para não parecer um vagabundo.falando em vagabundo: faça essa barba. 90% dos homens é incapaz de crescer uma barba de respeito. apesar disso, parece que a maioria dos homens simplesmente decidiu não fazer a barba. surgiu uma moda de barba nos tempos recentes que transformou os homens em um monte de soyboys. se você consegue crescer uma barba grande e fechada, aí sim você pode tentar encontrar um estilo adequado pro seu pelo facial. caso contrário, ande com a cara lisa, assim como arnold andava. nada é mais sensual do que higiene. escove seus dentes depois de toda refeição e mantenha-se com cabelo limpo e com cheiro agradável. pode ter certeza que as vadias não esquecem do odor. eu costumava usar uma certa colonia que tinha durante a época do meu primeiro namoro. em uma dia, eu e essa ex nos encontramos e demos um rápido abraço, ela disse ""porra, não posso te abraçar, você tem cheiro do meu ex""(eu era o ex dela, essa era a piada).posso não ser o anão mais bonito daqui, mas sou um dos maiores adeptos do lookismo. garanto a você que, nos dias em que eu decido me vestir bem, recebo muitas olhadas pelas de depósitos. olhadas essas que não recebo se estiver mal vestido. pena que sou autista demais para tomar atitudes quanto a isso.qualquer dúvida sobre esses assuntos, só perguntar na thread.",1
"o nofap ajudaram a vocês pararem de broxar? tenho só 23 anos , e ta foda. larguei o cigarro também.. só quero comer buceta sem medo de o pau falhar.",1
">>23903puta merda, suicídio é um ato inútil.se tem coragem de tirar a própria vida, arrisque ela, caralho. faça algo ousado. o canto do cisne.roube um banco. ameace o cara que sempre te humilhou. abuse da guria que tu sempre gostou. construa um explosivo e imploda um prédio. algo do tipo.",1
"anões, estou perdido, não consigo transar por medo de ser pai ou pegar alguma doença, eu realmente fico paranoico com isso mesmo usando camisinha e a mulher tomando anticoncepcional, ano retrasado cheguei a perder quase 10kg por uma falsa paranoia de gravidez, mesmo ela tendo menstruado, o que eu faço com isso, anões?",1
">1997>17 anos>um amigo descoladofag me apresenta uma negrinha gostosa>começamos a ficar e depois a namorar>ela morava no cu da minha cidade, longe pra caralho>chega uma hora que fica muito difícil da gente se ver, acabamos terminando por conta da distância>tempos atuais>já namorando outra negrinha gostosa, porém menos que a ex>seis anos de namoro>prestes a noivar e a casar>ex pitanguinha aparece>voltamos a conversar>sentimentos todo onde, vontade de socar nela, já que por falta de oportunidade não tinha feito quando mais novo>ex casou, separou e é mãe de um filho, porém ainda continua gostosa como a foda>saímos algumas vezes, fornicamos igual coelho>ela sabe que tenho namorada e aparentemente não liga para isso>tempos depois marcamos de se encontrar e a vagabunda desmarca de última hora>faz a mesma coisa mais duas vezes>fico puto, excluo o contato dela para não voltar a ligar quando der vontade>ainda sou amigo do descoladofag que nos apresentou>ela também>tinha marcado de ir na casa dele tomar uma cerveja e assistir ufc>ele encontra com a vagabunda nesse dia, pois tava trabalhando próximo de onde ela mora>fala que vai me encontrar mais tarde e a chama pra ir também>vagabunda se empolga quando ele citou meu nome e fica de colar com uma amiga na casa dele>já tarde da noite e nada da vagabunda, decido ir para casa>pego o contato dela com meu amigo>a chamo no mensageiro verde>da uma desculpa por não ter ido e me chama pra sair com uns amigos dela>a busco na casa da mãe dela>ela me leva para casa>já fornicamos ali uma vez>ahmeninoaquinó>vagabunda não quer fornicar, inventa uma desculpa dizendo que tava tomando remédio e por isso não podia>fico puto>ligo o foda-se e só resolvo ser eu mesmo, só que um pouco mais babaca>vamos para o rolê com os amigos dela>um monte de viado e umas vagabundas com seus namorados/ficantes>vontade de ir embora>vagabunda quer ficar>não dou uma foda e pego a fornicação fora dalidepois soube que ela voltou com uma amiga. enfim, não sei qual é a dessa mulher. me da totais condições e foge no final, me chama para sair e depois pra casa dela e não quer me da o periquito. não sei mais o que fazer, ainda estamos conversando 'normalmente' porém fico com pé atrás de  chamar para sair de novo e tomar toco. afinal, o que essa vagabunda quer de mim?",1
